,isEmpty,peek,calledMethod,isEmpty_p,calledMethod_p
34042,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4925f4f5""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
34044,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4925f4f5""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34067,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@60c16548""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
34071,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@28782602""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34073,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@28782602""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34074,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@511816c0""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
34082,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3a43d133""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34088,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@68105edc""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34090,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@511816c0""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
34096,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5f2afe62""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34100,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@60c16548""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
34106,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1ad926d3""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34107,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@39ce27f2""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34108,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@c96a4ea""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34129,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@b0964b2""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34137,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@263558c9""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34141,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@62315f22""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
34142,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1059754c""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34144,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@48e7b3d2""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34154,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1f14f20c""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34156,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1f14f20c""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34161,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@56f2bbea""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
34165,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6e4ea0bd""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34167,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6e4ea0bd""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34169,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@78f9ed3e""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
34175,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7daa61f3""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
34179,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@110844f6""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34181,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@110844f6""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34187,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@24e8de5c""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34193,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7f4037ed""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34195,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6f89f665""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
34209,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@64040287""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
34210,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6f89f665""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34216,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4b61d0c6""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34218,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6f815e7f""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
34219,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@65e7f52a""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34220,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6f815e7f""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34229,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@75699e35""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
34233,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7dc51783""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34237,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@304b9f1a""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
34238,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4aeaadc1""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34239,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@304b9f1a""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34261,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@107e5441""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34263,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@107e5441""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34272,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@60e9df3c""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34274,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@60e9df3c""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34275,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@537b32ef""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
34283,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@435ce306""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34285,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@537b32ef""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
34294,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@907f2b7""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
34299,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@34448e6c""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
34300,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@537b32ef""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34301,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@34448e6c""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34307,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@261d8190""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34309,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@261d8190""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34315,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@208e9ef6""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34317,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@78b236a0""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
34334,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7de4a01f""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
34355,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1a78dacd""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34357,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@19f9d595""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
34359,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@778ca8ef""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
34369,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@46044faa""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34371,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1358b28e""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
34377,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1532c619""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
34378,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@778ca8ef""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34379,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1532c619""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34383,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1ce93c18""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34385,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@19f21b6b""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
34390,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2bfeb1ef""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
34397,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2bfeb1ef""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34403,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@654c1a54""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34405,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5bdaf2ce""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
34416,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1761de10""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34418,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@22df874e""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
34432,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@42d236fb""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
34442,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@538cd0f2""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34450,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@238ad8c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
34455,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@377c68c6""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
34457,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@430fa4ef""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34472,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@377c68c6""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34478,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7a356a0d""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34483,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7a356a0d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
34492,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@c827db""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
34501,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7d0332e1""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
34506,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1f651cd8""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34510,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@680362a""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34526,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3569edd5""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
34531,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3c4bc9fc""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34537,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@100f9bbe""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34539,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@13e9f2e2""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
34547,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1f651cd8""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
34550,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@cd7f1ae""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34560,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@60e949e1""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34562,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@60e949e1""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34571,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@673bb956""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34580,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1fd386c3""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
34593,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@29d334c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
34607,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1500e009""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34616,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@29d334c""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34620,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@edf4f36""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34638,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@d2387c8""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34648,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@d2387c8""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
34654,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@367795c7""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34656,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@367795c7""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34664,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3ae66c85""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34666,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3ae66c85""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34670,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5a4ed68f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
34679,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5a4ed68f""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
34683,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@e36bb2a""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34685,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3961a41a""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
34687,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3956b302""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
34691,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1adb7478""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34693,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@16943e88""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
34704,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4604b900""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34706,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@73d6d0c""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
34715,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@15515c51""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
34718,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@11a82d0f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
34723,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@15515c51""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34727,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@47dd778""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34736,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@64a896b0""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34738,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@e044b4a""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
34746,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@36a7abe1""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34762,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@19542407""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34765,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6d868997""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
34772,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@55caeb35""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
34779,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@210f0cc1""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34780,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6f95cd51""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34788,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@c7a977f""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34790,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@c7a977f""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34796,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@21ae6e73""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
34803,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4287d447""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
34812,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7c0da600""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34814,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@d4602a""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
34818,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2fa3be26""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34820,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2fa3be26""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34822,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3af37506""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
34824,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@21ae6e73""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
34830,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@76304b46""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34834,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2c383e33""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34836,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@74a195a4""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
34838,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@74a195a4""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34841,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4e6d7365""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
34867,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5f233b26""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34885,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6c000e0c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
34892,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@44f9779c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
34903,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@9ec531""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34905,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@9ec531""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34919,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@43d455c9""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34921,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@43d455c9""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34924,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@40147317""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34929,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5e8a459""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
34930,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4c9e9fb8""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34934,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6974a715""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34945,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@40147317""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
34953,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@194152cf""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34962,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@57f64f5e""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34968,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3dedb4a6""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34969,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@415e0bcb""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34970,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@49d98dc5""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
34987,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3163987e""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
34993,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1d81e101""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
34998,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2c30b71f""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
