,isEmpty,peek,calledMethod,isEmpty_p,calledMethod_p
53997,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4aa83f4f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54022,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4aa83f4f""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54028,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4fce136b""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54031,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@12bd8a64""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54048,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6b00f608""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54061,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5e1fa5b1""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54072,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2f17e30d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54080,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5e1fa5b1""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
54086,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@25a6944c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54094,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@25a6944c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
54123,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@299321e2""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
54127,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@23fb172e""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54144,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@64ba3208""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54145,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@158a3b2e""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54150,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@158a3b2e""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
54157,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@d3957fe""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54171,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@732f29af""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54177,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6622fc65""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54184,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@d3957fe""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54198,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@50ecde95""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54205,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2072acb2""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54206,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@50ecde95""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54211,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2072acb2""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
54219,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@45815ffc""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
54229,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7216fb24""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54254,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@35a9782c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54255,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@70a36a66""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54256,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@35a9782c""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54277,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4af0df05""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54285,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2ceb80a1""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54291,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4af0df05""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
54296,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@acdb094""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54297,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@674bd420""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54302,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@acdb094""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
54312,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2b0f373b""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54313,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4b45dcb8""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54322,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2dd80673""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
54326,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4b45dcb8""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54337,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@57ea113a""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54352,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2d1dee39""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54356,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@fc258b1""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54357,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6ff65192""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54361,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6ff65192""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54375,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2d1dee39""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
54381,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@47f4e407""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54386,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@fc258b1""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
54393,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@48d5f34e""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54399,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2002348""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54418,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5911e990""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54434,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@31000e60""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54435,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1d470d0""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54437,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1d470d0""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54438,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@31000e60""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
54443,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5911e990""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
54453,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@54c62d71""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54458,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@24d09c1""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54474,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@65045a87""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54487,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@294e5088""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54488,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@51972dc7""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54504,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5f6722d3""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54507,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3700ec9c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54514,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2c532cd8""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54516,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@51972dc7""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54530,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@51972dc7""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
54537,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@39a8312f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54543,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2c5529ab""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54557,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@72c28d64""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54563,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6ebf0f36""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
54569,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6ebf0f36""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54570,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@18920cc""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54580,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2807bdeb""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54581,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6492fab5""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54582,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@39a8312f""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54583,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6492fab5""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54607,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7103cb56""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54613,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@613a8ee1""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54617,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2e8e8225""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54627,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1b765a2c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54647,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@178213b""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54652,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@fade1fc""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54679,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@67c2e933""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54680,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@41dd05a""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54681,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@67c2e933""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54686,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@67c2e933""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
54692,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@41dd05a""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54713,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@61f05988""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54729,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@59f63e24""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54735,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@42463763""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54740,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7ca33c24""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
54747,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@59f63e24""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
54751,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7ca33c24""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54756,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@53d102a2""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54757,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1338fb5""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54763,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5aac4250""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
54767,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1338fb5""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54772,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6c45ee6e""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
54795,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6c45ee6e""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54828,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6b3e12b5""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54835,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3b00856b""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54843,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@35d08e6c""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
54859,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1d730606""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54873,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4dc8caa7""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
54875,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3bcbb589""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
54876,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3016fd5e""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54883,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3243b914""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54904,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@241e8ea6""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54924,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@31d0e481""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54930,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@626c44e7""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54938,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3243b914""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
54943,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@542e560f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
54947,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@626c44e7""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54959,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@362045c0""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54988,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@112f364d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
54991,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@59252cb6""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54998,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5ccbeb64""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55005,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6d9f7a80""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
55022,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5a9d6f02""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
55027,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@189aa67a""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
55032,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@189aa67a""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
55042,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@56113384""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55058,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5f9678e1""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55064,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@373ebf74""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
55066,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@c4ed84""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55073,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@340b9973""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
55075,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5669c5fb""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
55088,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5f9678e1""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
55094,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@10ded6a9""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
55104,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4a194c39""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55113,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@c5dc4a2""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
55132,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@17a1e4ca""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55133,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@10ded6a9""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
55134,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@17a1e4ca""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
55136,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@52066604""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55148,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3a3e78f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
55159,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@767e20cf""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55160,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3a3e78f""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
55161,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@767e20cf""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
55162,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@301ec38b""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
55172,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@301ec38b""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
55186,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6d23017e""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55203,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6d23017e""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
55207,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6d23017e""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
55208,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@54dcfa5a""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
55214,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@28e8dde3""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55226,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1817f1eb""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55236,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7f36662c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55237,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1817f1eb""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
55238,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7f36662c""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
55252,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@40844aab""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
55255,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5b619d14""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55272,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1f6c9cd8""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55274,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@447a020""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
55281,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@66746f57""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55293,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@74960bfa""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
55303,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@74960bfa""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
55313,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@42721fe""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55327,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@22ffa91a""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55341,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4b41e4dd""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55342,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@22ffa91a""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
55348,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@232a7d73""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
55354,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4b41e4dd""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
55366,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@34cdeda2""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
