,isEmpty,peek,calledMethod,isEmpty_p,calledMethod_p
53938,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@470a696f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
53948,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@292d1c71""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
53951,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5ddabb18""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
53953,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3e8f7922""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
53966,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2b491fee""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
53971,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3f1c5af9""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
53972,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1c55f277""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
53975,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@277f7dd3""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
53984,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6c8bca63""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
53987,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2364305a""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
53992,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3e8f7922""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
53996,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6f603e89""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
53997,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@69637b10""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54000,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2756c0a7""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54003,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@665e9289""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54006,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@165b2f7f""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54008,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@69637b10""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
54011,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@350ec41e""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54019,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7d3430a7""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54021,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5536379e""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
54037,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@71984c3""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54040,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6f603e89""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54050,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2756c0a7""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54060,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6b54655f""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54063,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@773cbf4f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54074,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@42a9e5d1""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54076,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@42a9e5d1""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54087,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@83298d7""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54092,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5b080f3a""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
54094,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5b080f3a""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54106,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6d24ffa1""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
54109,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4f2613d1""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54112,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6d24ffa1""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54115,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@878452d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54127,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@773f7880""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54131,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4c51bb7""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54140,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2e54db99""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54144,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6d24ffa1""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
54154,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@426b6a74""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54157,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@55e8ec2f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54173,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6d24ffa1""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54181,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@65a4798f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54186,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@74cadd41""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54192,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@47dbb1e2""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54197,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@62fad19""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54200,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7fc44dec""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54202,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7fc44dec""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54209,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@293d0107""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54216,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7b64240d""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54219,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@293d0107""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54227,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2692b61e""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54230,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7e3060d8""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54246,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4d098f9b""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54249,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5b408dc3""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54259,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@36676c1a""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54264,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@20b5f2ac""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54271,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2dbf4cbd""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54273,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2dbf4cbd""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54278,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@56276db8""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54281,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@56276db8""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54295,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@51e8e6e6""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54300,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@56f6d40b""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54306,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1252b961""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54309,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@9ed238c""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54311,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@9ed238c""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54314,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1252b961""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
54324,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@9ed238c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54331,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@9ed238c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
54334,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@61bcd567""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
54337,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@61bcd567""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54349,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1c80e49b""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54361,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@458342d3""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54362,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@15c25153""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54363,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@458342d3""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54367,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4763c727""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54371,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@61bcd567""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
54375,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@72445aba""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54378,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@61bcd567""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54380,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@15c25153""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
54383,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@15c25153""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54396,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5b64c4b7""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54401,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5778826f""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54404,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3f446bef""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54405,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7829b776""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54412,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7829b776""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
54415,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7829b776""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54419,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1433046b""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54427,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@26a4842b""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54432,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@275fe372""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54435,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7e38a7fe""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54443,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3234f74e""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54446,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@40e10ff8""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54451,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@557a1e2d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54452,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@26a4842b""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54453,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@557a1e2d""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54461,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5ed731d0""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54463,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5ed731d0""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54476,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@7bc10d84""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54488,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4b3c354a""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54492,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@78fb9a67""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54509,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@21aa6d6c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54514,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@b968a76""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54515,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2f9a01c1""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54519,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2f9a01c1""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54525,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@73ff4fae""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54528,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2611b9a3""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54530,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@54227100""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54539,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@33e01298""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54541,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@31e75d13""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
54544,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6b5894c8""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""pop"""
54550,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@366ef90e""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54553,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@31e75d13""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54559,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@a5b0b86""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54565,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@47404bea""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54568,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@56ace400""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54576,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@305f7627""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54578,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@29e6eb25""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""pop"""
54581,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5d018107""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54583,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5d018107""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54585,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6cbcf243""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54596,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@29e6eb25""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54609,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@62435e70""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54615,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@269f4bad""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54620,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@269f4bad""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54622,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@38be305c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""CTOR"""
54625,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@38be305c""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54634,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@339bf286""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54637,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@38be305c""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54649,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4de41af9""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54652,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4f071df8""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54655,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6e1d8f9e""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54660,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3e34ace1""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54674,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@30990c1b""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54679,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@22d6f11""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54683,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4baf352a""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54686,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@1bb1fde8""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54691,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@15eebbff""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54693,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3e34ace1""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54694,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@62fe6067""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54695,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3e34ace1""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54699,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@553f1d75""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54723,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@44828f6b""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54726,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2453f95d""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54729,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2dbe250d""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54736,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4a335fa8""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54743,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3f363cf5""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54745,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3f363cf5""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54747,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3829ac1""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54758,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@3829ac1""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54759,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4a335fa8""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54764,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@76f7d241""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54768,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@25748410""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54770,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@25748410""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54787,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@4264b240""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54800,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@75e01201""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54810,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5ad10c1a""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54813,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2783717b""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54817,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@5b04476e""","calledMethod == ""push""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54821,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2b43529a""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54823,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@2b43529a""","calledMethod == ""pop""","isEmpty_p == ""False""","calledMethod_p == ""push"""
54831,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@6bb75258""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
54836,"isEmpty == ""false""","peek == ""experiment.drivers.AlejaStackTestDriver@c260bdc""","calledMethod == ""push""","isEmpty_p == ""True""","calledMethod_p == ""clear"""
